STA,Lat,Long
84725,-6.023522938,106.0940098
84730,-6.023489216,106.0939797
84735,-6.023455504,106.0939496
84740,-6.023421882,106.0939194
84745,-6.023388278,106.0938892
84750,-6.023354674,106.093859
84755,-6.023321071,106.0938287
84760,-6.023287476,106.0937985
84765,-6.023253872,106.0937683
84770,-6.023220269,106.093738
84775,-6.023186665,106.0937078
84780,-6.02315307,106.0936776
84785,-6.023119467,106.0936473
84790,-6.023085972,106.093617
84795,-6.023052504,106.0935866
84800,-6.023019045,106.0935562
84805,-6.022985632,106.0935258
84810,-6.022952209,106.0934953
84815,-6.022918986,106.0934647
84820,-6.022885791,106.093434
84825,-6.022852622,106.0934033
84830,-6.022819499,106.0933725
84835,-6.022786375,106.0933418
84840,-6.022753252,106.093311
84845,-6.022720129,106.0932803
84850,-6.022687014,106.0932495
84855,-6.022653936,106.0932187
84860,-6.022620849,106.0931879
84865,-6.022587835,106.093157
84870,-6.022554829,106.0931262
84875,-6.022521851,106.0930952
84880,-6.022488909,106.0930643
84885,-6.022455967,106.0930333
84890,-6.02242317,106.0930022
84895,-6.022390409,106.0929711
84900,-6.022357639,106.09294
84905,-6.022324869,106.0929088
84910,-6.022292099,106.0928777
84915,-6.022259465,106.0928464
84920,-6.02222685,106.0928151
84925,-6.022194234,106.0927839
84930,-6.022161609,106.0927526
84935,-6.022128975,106.0927213
84940,-6.02209645,106.0926899
84945,-6.022063934,106.0926585
84950,-6.022031427,106.0926271
84955,-6.021998938,106.0925957
84960,-6.02196644,106.0925643
84965,-6.021934051,106.0925327
84970,-6.02190168,106.0925012
84975,-6.021869336,106.0924696
84980,-6.021837037,106.092438
84985,-6.021804748,106.0924064
84990,-6.021772549,106.0923747
84995,-6.021740377,106.0923429
85000,-6.021708196,106.0923112
85005,-6.021676024,106.0922794
85010,-6.021643853,106.0922477
85015,-6.021611681,106.0922159
85020,-6.021579509,106.0921842
85025,-6.021547374,106.0921524
85030,-6.02151532,106.0921205
85035,-6.021483266,106.0920887
85040,-6.021451339,106.0920567
85045,-6.021419439,106.0920247
85050,-6.021387585,106.0919926
85055,-6.021355784,106.0919605
85060,-6.021323984,106.0919284
85065,-6.021292365,106.0918961
85070,-6.021260783,106.0918637
85075,-6.021229218,106.0918314
85080,-6.021197681,106.091799
85085,-6.021166152,106.0917666
85090,-6.021134542,106.0917343
85095,-6.021102933,106.091702
85100,-6.021071341,106.0916697
85105,-6.021039785,106.0916373
85110,-6.021008221,106.091605
85115,-6.020976819,106.0915725
85120,-6.020945445,106.0915399
85125,-6.020914089,106.0915074
85130,-6.02088276,106.0914748
85135,-6.02085144,106.0914422
85140,-6.020820111,106.0914096
85145,-6.020788791,106.0913771
85150,-6.020757544,106.0913444
85155,-6.020726459,106.0913116
85160,-6.020695384,106.0912788
85165,-6.020664309,106.091246
85170,-6.020633243,106.0912131
85175,-6.020602185,106.0911803
85180,-6.020571165,106.0911474
85185,-6.020540135,106.0911146
85190,-6.020509295,106.0910815
85195,-6.020478492,106.0910484
85200,-6.020447697,106.0910154
85205,-6.020416921,106.0909823
85210,-6.020386145,106.0909492
85215,-6.020355396,106.090916
85220,-6.020324656,106.0908829
85225,-6.020293934,106.0908498
85230,-6.020263239,106.0908166
85235,-6.020232544,106.0907834
85240,-6.020201967,106.0907501
85245,-6.020171427,106.0907168
85250,-6.020140922,106.0906835
85255,-6.020110499,106.09065
85260,-6.020080086,106.0906166
85265,-6.020049663,106.0905832
85270,-6.02001924,106.0905498
85275,-6.019988808,106.0905163
85280,-6.019958376,106.0904829
85285,-6.019927953,106.0904495
85290,-6.019897684,106.0904159
85295,-6.019867461,106.0903823
85300,-6.01983721,106.0903488
85305,-6.019806914,106.0903152
85310,-6.019776609,106.0902817
85315,-6.019746548,106.0902479
85320,-6.019716542,106.0902141
85325,-6.019686518,106.0901804
85330,-6.019656457,106.0901466
85335,-6.019626397,106.0901129
85340,-6.019596427,106.090079
85345,-6.019566484,106.0900452
85350,-6.019536587,106.0900113
85355,-6.01950678,106.0899773
85360,-6.019476964,106.0899434
85365,-6.019447167,106.0899094
85370,-6.019417378,106.0898754
85375,-6.019387689,106.0898413
85380,-6.019358272,106.089807
85385,-6.019328845,106.0897727
85390,-6.019299238,106.0897386
85395,-6.019269585,106.0897045
85400,-6.019240014,106.0896703
85405,-6.019210642,106.0896359
85410,-6.01918127,106.0896016
85415,-6.019151952,106.0895672
85420,-6.019122653,106.0895328
85425,-6.019093354,106.0894984
85430,-6.019064072,106.0894639
85435,-6.019034782,106.0894295
85440,-6.019005591,106.089395
85445,-6.018976437,106.0893605
85450,-6.018947282,106.089326
85455,-6.018918146,106.0892914
85460,-6.018889018,106.0892569
85465,-6.018859991,106.0892222
85470,-6.01883099,106.0891875
85475,-6.018802026,106.0891529
85480,-6.018773125,106.0891181
85485,-6.018744215,106.0890834
85490,-6.018715396,106.0890486
85495,-6.018686585,106.0890137
85500,-6.018657784,106.0889789
85505,-6.018628974,106.0889441
85510,-6.018600173,106.0889093
85515,-6.018571363,106.0888744
85520,-6.018542561,106.0888396
85525,-6.018513796,106.0888048
85530,-6.018485131,106.0887698
85535,-6.018456475,106.0887349
85540,-6.018427945,106.0886998
85545,-6.018399452,106.0886647
85550,-6.018370977,106.0886297
85555,-6.018342547,106.0885945
85560,-6.018314117,106.0885594
85565,-6.018285814,106.0885242
85570,-6.018257557,106.0884889
85575,-6.018229326,106.0884536
85580,-6.018201186,106.0884182
85585,-6.018173037,106.0883829
85590,-6.018144897,106.0883475
85595,-6.018116748,106.0883122
85600,-6.018088608,106.0882768
85605,-6.018060468,106.0882414
85610,-6.018032319,106.0882061
85615,-6.018004234,106.0881707
85620,-6.017976157,106.0881353
85625,-6.017948126,106.0880998
85630,-6.017920231,106.0880643
85635,-6.017892335,106.0880287
85640,-6.017864503,106.0879931
85645,-6.017836699,106.0879575
85650,-6.017808894,106.0879219
85655,-6.017781125,106.0878862
85660,-6.017753357,106.0878505
85665,-6.01772567,106.0878148
85670,-6.017698019,106.0877791
85675,-6.017670368,106.0877433
85680,-6.017642717,106.0877076
85685,-6.017615076,106.0876718
85690,-6.017587533,106.087636
85695,-6.017560018,106.0876002
85700,-6.017532513,106.0875643
85705,-6.017505034,106.0875284
85710,-6.017477564,106.0874925
85715,-6.01745023,106.0874565
85720,-6.01742296,106.0874205
85725,-6.017395735,106.0873844
85730,-6.017368691,106.0873482
85735,-6.017341638,106.087312
85740,-6.017314594,106.0872758
85745,-6.017287541,106.0872396
85750,-6.017260506,106.0872034
85755,-6.017233517,106.0871672
85760,-6.017206518,106.0871309
85765,-6.01717961,106.0870946
85770,-6.017152729,106.0870583
85775,-6.017125866,106.087022
85780,-6.017099085,106.0869856
85785,-6.017072295,106.0869492
85790,-6.017045604,106.0869127
85795,-6.017018959,106.0868762
85800,-6.016992322,106.0868397
85805,-6.016965758,106.0868031
85810,-6.016939185,106.0867666
85815,-6.01691263,106.08673
85820,-6.016886076,106.0866935
85825,-6.016859548,106.0866569
85830,-6.016833102,106.0866202
85835,-6.016806656,106.0865836
85840,-6.016780273,106.0865469
85845,-6.016753908,106.0865102
85850,-6.016727553,106.0864735
85855,-6.016701224,106.0864368
85860,-6.016674896,106.0864
85865,-6.016648631,106.0863633
85870,-6.016622402,106.0863265
85875,-6.016596164,106.0862897
85880,-6.016569926,106.0862529
85885,-6.016543688,106.0862161
85890,-6.016517523,106.0861792
85895,-6.016491385,106.0861424
85900,-6.01646531,106.0861055
85905,-6.01643947,106.0860684
85910,-6.01641364,106.0860313
85915,-6.016387828,106.0859942
85920,-6.016362025,106.0859571
85925,-6.016336231,106.08592
85930,-6.016310455,106.0858829
85935,-6.016284679,106.0858458
85940,-6.01625902,106.0858086
85945,-6.016233417,106.0857714
85950,-6.016207813,106.0857341
85955,-6.016182263,106.0856968
85960,-6.016156704,106.0856596
85965,-6.016131255,106.0856222
85970,-6.016105859,106.0855849
85975,-6.016080472,106.0855475
85980,-6.016055122,106.0855101
85985,-6.016029772,106.0854727
85990,-6.016004521,106.0854352
85995,-6.015979307,106.0853977
86000,-6.015954137,106.0853602
86005,-6.015929122,106.0853225
86010,-6.015904107,106.0852849
86015,-6.015879164,106.0852472
86020,-6.015854257,106.0852095
86025,-6.015829351,106.0851718
86030,-6.015804462,106.0851341
86035,-6.015779574,106.0850964
86040,-6.015754722,106.0850586
86045,-6.015729897,106.0850209
86050,-6.015705072,106.0849831
86055,-6.015680237,106.0849454
86060,-6.015655412,106.0849076
86065,-6.015630642,106.0848698
86070,-6.015605889,106.084832
86075,-6.015581191,106.0847942
86080,-6.015556692,106.0847562
86085,-6.015532192,106.0847182
86090,-6.015507721,106.0846802
86095,-6.015483258,106.0846422
86100,-6.015458813,106.0846042
86105,-6.015434404,106.0845662
86110,-6.015409996,106.0845282
86115,-6.015385606,106.0844901
86120,-6.015361233,106.0844521
86125,-6.015336879,106.084414
86130,-6.015312561,106.0843759
86135,-6.015288243,106.0843378
86140,-6.015264007,106.0842997
86145,-6.015239806,106.0842616
86150,-6.015215615,106.0842234
86155,-6.015191478,106.0841852
86160,-6.01516735,106.084147
86165,-6.015143422,106.0841086
86170,-6.015119611,106.0840702
86175,-6.015095791,106.0840318
86180,-6.015071962,106.0839934
86185,-6.015048133,106.0839551
86190,-6.015024376,106.0839166
86195,-6.015000647,106.0838782
86200,-6.014976954,106.0838397
86205,-6.014953415,106.0838011
86210,-6.014929866,106.0837625
86215,-6.014906327,106.083724
86220,-6.014882779,106.0836854
86225,-6.014859231,106.0836468
86230,-6.014835673,106.0836083
86235,-6.014812107,106.0835697
86240,-6.014788694,106.0835311
86245,-6.014765363,106.0834924
86250,-6.014742023,106.0834537
86255,-6.014718729,106.083415
86260,-6.014695434,106.0833763
86265,-6.014672148,106.0833375
86270,-6.014648863,106.0832988
86275,-6.014625613,106.0832601
86280,-6.014602563,106.0832212
86285,-6.014579512,106.0831823
86290,-6.014556544,106.0831434
86295,-6.014533602,106.0831045
86300,-6.014510669,106.0830656
86305,-6.014487746,106.0830266
86310,-6.014464822,106.0829877
86315,-6.014442017,106.0829487
86320,-6.014419274,106.0829096
86325,-6.014396559,106.0828706
86330,-6.014373961,106.0828314
86335,-6.014351364,106.0827923
86340,-6.014328803,106.0827532
86345,-6.014306268,106.082714
86350,-6.014283734,106.0826748
86355,-6.0142612,106.0826357
86360,-6.014238657,106.0825965
86365,-6.014216186,106.0825573
86370,-6.014193751,106.0825181
86375,-6.014171344,106.0824788
86380,-6.014149109,106.0824395
86385,-6.014126873,106.0824002
86390,-6.014104665,106.0823608
86395,-6.014082475,106.0823215
86400,-6.014060294,106.0822821
86405,-6.014038185,106.0822427
86410,-6.014016067,106.0822033
86415,-6.013993995,106.0821639
86420,-6.01397195,106.0821244
86425,-6.013949914,106.082085
86430,-6.013928004,106.0820455
86435,-6.013906095,106.0820059
86440,-6.013884321,106.0819663
86445,-6.013862629,106.0819267
86450,-6.013840937,106.0818871
86455,-6.013819254,106.0818474
86460,-6.013797562,106.0818078
86465,-6.013775969,106.0817681
86470,-6.013754431,106.0817284
86475,-6.013732902,106.0816887
86480,-6.0137114,106.0816489
86485,-6.013689897,106.0816092
86490,-6.013668441,106.0815694
86495,-6.013646993,106.0815296
86500,-6.013625572,106.0814899
86505,-6.013604297,106.08145
86510,-6.013583021,106.0814101
86515,-6.013561881,106.0813702
86520,-6.013540805,106.0813302
86525,-6.013519737,106.0812903
86530,-6.01349867,106.0812503
86535,-6.013477593,106.0812103
86540,-6.013456644,106.0811703
86545,-6.013435775,106.0811302
86550,-6.013414907,106.0810901
86555,-6.013394165,106.08105
86560,-6.013373415,106.0810099
86565,-6.013352664,106.0809697
86570,-6.013331923,106.0809296
86575,-6.013311172,106.0808894
86580,-6.013290422,106.0808493
86585,-6.01326968,106.0808092
86590,-6.013248984,106.080769
86595,-6.013228333,106.0807288
86600,-6.013207691,106.0806886
86605,-6.013187148,106.0806484
86610,-6.013166615,106.0806081
86615,-6.013146218,106.0805678
86620,-6.013125901,106.0805275
86625,-6.013105604,106.0804871
86630,-6.013085387,106.0804467
86635,-6.01306518,106.0804063
86640,-6.013045027,106.0803658
86645,-6.01302491,106.0803254
86650,-6.013004784,106.0802849
86655,-6.012984667,106.0802445
86660,-6.01296455,106.080204
86665,-6.012944524,106.0801635
86670,-6.012924561,106.080123
86675,-6.012904607,106.0800824
86680,-6.012884734,106.0800419
86685,-6.012864862,106.0800013
86690,-6.012845044,106.0799607
86695,-6.012825253,106.0799201
86700,-6.01280548,106.0798794
86705,-6.01278587,106.0798387
86710,-6.01276626,106.079798
86715,-6.012746677,106.0797573
86720,-6.012727103,106.0797166
86725,-6.01270753,106.0796759
86730,-6.012687965,106.0796351
86735,-6.012668409,106.0795944
86740,-6.012648999,106.0795536
86745,-6.012629696,106.0795127
86750,-6.012610412,106.0794719
86755,-6.012591246,106.079431
86760,-6.01257208,106.0793901
86765,-6.012552959,106.0793491
86770,-6.012533883,106.0793082
86775,-6.012514816,106.0792672
86780,-6.012495831,106.0792262
86785,-6.012476854,106.0791852
86790,-6.012457969,106.0791442
86795,-6.012439164,106.0791031
86800,-6.012420351,106.079062
86805,-6.012401547,106.0790209
86810,-6.012382743,106.0789798
86815,-6.012363965,106.0789387
86820,-6.012345197,106.0788976
86825,-6.012326429,106.0788565
86830,-6.012307661,106.0788154
86835,-6.012288893,106.0787743
86840,-6.012270297,106.0787332
86845,-6.012251828,106.0786919
86850,-6.012233358,106.0786507
86855,-6.012214943,106.0786094
86860,-6.012196537,106.0785682
86865,-6.012178122,106.0785269
86870,-6.012159716,106.0784857
86875,-6.012141301,106.0784444
86880,-6.012122886,106.0784031
86885,-6.01210448,106.0783619
86890,-6.012086138,106.0783206
86895,-6.012067858,106.0782793
86900,-6.012049588,106.0782379
86905,-6.012031562,106.0781965
86910,-6.012013527,106.0781551
86915,-6.01199552,106.0781137
86920,-6.011977521,106.0780722
86925,-6.011959531,106.0780308
86930,-6.011941669,106.0779893
86935,-6.011923797,106.0779478
86940,-6.011905997,106.0779062
86945,-6.011888243,106.0778647
86950,-6.011870507,106.0778232
86955,-6.011852897,106.0777815
86960,-6.011835288,106.0777399
86965,-6.011817841,106.0776983
86970,-6.011800521,106.0776565
86975,-6.011783202,106.0776148
86980,-6.011765891,106.0775731
86985,-6.011748571,106.0775313
86990,-6.011731251,106.0774896
86995,-6.011713932,106.0774479
87000,-6.011696612,106.0774062
87005,-6.011679256,106.0773644
87010,-6.011661891,106.0773227
87015,-6.011644498,106.077281
87020,-6.011627061,106.0772394
87025,-6.011609642,106.0771977
87030,-6.011592367,106.0771559
87035,-6.011575092,106.0771142
87040,-6.011557773,106.0770724
87045,-6.011540426,106.0770307
87050,-6.011523079,106.076989
87055,-6.011505714,106.0769473
87060,-6.011488348,106.0769056
87065,-6.011470983,106.0768639
87070,-6.011453618,106.0768222
87075,-6.011436253,106.0767805
87080,-6.011418843,106.0767388
87085,-6.011401432,106.0766971
87090,-6.011384058,106.0766554
87095,-6.011366702,106.0766137
87100,-6.011349337,106.076572
87105,-6.011331755,106.0765303
87110,-6.011314172,106.0764887
87115,-6.011296481,106.0764471
87120,-6.0112787,106.0764056
87125,-6.011260909,106.0763641
87130,-6.011243127,106.0763225
87135,-6.011225337,106.076281
87140,-6.011207555,106.0762395
87145,-6.011189765,106.0761979
87150,-6.011171974,106.0761564
87155,-6.011153975,106.076115
87160,-6.011135976,106.0760735
87165,-6.011117878,106.0760321
87170,-6.011099707,106.0759908
87175,-6.011081536,106.0759494
87180,-6.011063365,106.075908
87185,-6.011045194,106.0758667
87190,-6.011026996,106.0758253
87195,-6.011008771,106.075784
87200,-6.010990546,106.0757426
87205,-6.010972185,106.0757014
87210,-6.010953824,106.0756601
87215,-6.010935418,106.0756188
87220,-6.010916966,106.0755776
87225,-6.010898515,106.0755363
87230,-6.010879946,106.0754951
87235,-6.010861376,106.075454
87240,-6.010842753,106.0754128
87245,-6.010824084,106.0753716
87250,-6.010805397,106.0753305
87255,-6.010786421,106.0752895
87260,-6.010767444,106.0752485
87265,-6.010748368,106.0752075
87270,-6.010729228,106.0751666
87275,-6.01071008,106.0751257
87280,-6.010690949,106.0750848
87285,-6.01067181,106.0750438
87290,-6.010652643,106.0750029
87295,-6.010633449,106.074962
87300,-6.010614255,106.0749211
87305,-6.010594961,106.0748803
87310,-6.010575668,106.0748394
87315,-6.010556365,106.0747986
87320,-6.010537072,106.0747577
87325,-6.010517769,106.0747168
87330,-6.010498376,106.074676
87335,-6.010478983,106.0746352
87340,-6.010459472,106.0745945
87345,-6.010439862,106.0745538
87350,-6.010420243,106.0745131
87355,-6.010400533,106.0744724
87360,-6.010380823,106.0744318
87365,-6.010361113,106.0743911
87370,-6.010341403,106.0743504
87375,-6.010321693,106.0743098
87380,-6.010301937,106.0742692
87385,-6.010282191,106.0742285
87390,-6.010262282,106.074188
87395,-6.010242264,106.0741475
87400,-6.010222246,106.0741069
87405,-6.010202174,106.0740665
87410,-6.010182111,106.074026
87415,-6.010161921,106.0739856
87420,-6.010141668,106.0739452
87425,-6.010121406,106.0739048
87430,-6.010101143,106.0738644
87435,-6.01008089,106.073824
87440,-6.010060601,106.0737836
87445,-6.010040293,106.0737433
87450,-6.010019976,106.0737029
87455,-6.009999569,106.0736626
87460,-6.009979162,106.0736223
87465,-6.009958673,106.073582
87470,-6.00993813,106.0735418
87475,-6.009917587,106.0735015
87480,-6.009896981,106.0734613
87485,-6.009876375,106.0734211
87490,-6.009855777,106.0733809
87495,-6.009835171,106.0733407
87500,-6.009814555,106.0733005
87505,-6.009793822,106.0732603
87510,-6.009773089,106.0732202
87515,-6.009752175,106.0731801
87520,-6.009731143,106.0731402
87525,-6.009710111,106.0731002
87530,-6.009689052,106.0730602
87535,-6.009668002,106.0730202
87540,-6.009646888,106.0729803
87545,-6.009625739,106.0729403
87550,-6.009604562,106.0729004
87555,-6.00958324,106.0728606
87560,-6.00956191,106.0728208
87565,-6.009540533,106.0727809
87570,-6.009519121,106.0727412
87575,-6.009497709,106.0727014
87580,-6.009476206,106.0726616
87585,-6.009454712,106.0726219
87590,-6.009433101,106.0725822
87595,-6.009411417,106.0725426
87600,-6.009389733,106.0725029
87605,-6.009368004,106.0724633
87610,-6.009346275,106.0724237
87615,-6.009324509,106.0723841
87620,-6.009302708,106.0723445
87625,-6.009280906,106.0723049
87630,-6.009259114,106.0722654
87635,-6.009237312,106.0722258
87640,-6.009215456,106.0721862
87645,-6.009193564,106.0721467
87650,-6.009171663,106.0721072
87655,-6.009149671,106.0720677
87660,-6.009127688,106.0720282
87665,-6.009105578,106.0719888
87670,-6.009083397,106.0719495
87675,-6.009061206,106.0719101
87680,-6.009038924,106.0718708
87685,-6.009016642,106.0718315
87690,-6.008994325,106.0717922
87695,-6.00897198,106.0717529
87700,-6.008949626,106.0717137
87705,-6.008927281,106.0716744
87710,-6.008904936,106.0716351
87715,-6.008882491,106.0715959
87720,-6.008859983,106.0715567
87725,-6.008837457,106.0715175
87730,-6.008814777,106.0714785
87735,-6.008792088,106.0714394
87740,-6.008769408,106.0714003
87745,-6.008746728,106.0713612
87750,-6.008724039,106.0713221
87755,-6.008701305,106.0712831
87760,-6.00867857,106.071244
87765,-6.008655664,106.0712051
87770,-6.008632676,106.0711662
87775,-6.008609661,106.0711273
87780,-6.008586573,106.0710885
87785,-6.008563486,106.0710496
87790,-6.008542046,106.0710099
87795,-6.008521476,106.0709697
87800,-6.008500905,106.0709294
87805,-6.008475336,106.0708922
87810,-6.008448889,106.0708556
87815,-6.008424479,106.0708176
87820,-6.008401165,106.0707789
87825,-6.008377824,106.0707402
87830,-6.008354302,106.0707016
87835,-6.008330779,106.0706631
87840,-6.008307212,106.0706245
87845,-6.008283617,106.070586
87850,-6.008260023,106.0705474
87855,-6.008236437,106.0705089
87860,-6.008212842,106.0704703
87865,-6.008189248,106.0704318
87870,-6.008165653,106.0703933
87875,-6.008142013,106.0703548
87880,-6.008118192,106.0703164
87885,-6.008094362,106.070278
87890,-6.008070477,106.0702396
87895,-6.008046575,106.0702013
87900,-6.008022645,106.0701629
87905,-6.007998652,106.0701247
87910,-6.007974649,106.0700864
87915,-6.007950647,106.0700481
87920,-6.007926654,106.0700098
87925,-6.007902616,106.0699715
87930,-6.007878396,106.0699334
87935,-6.007854185,106.0698952
87940,-6.00782993,106.0698571
87945,-6.007805674,106.069819
87950,-6.007781382,106.0697809
87955,-6.007756981,106.0697428
87960,-6.007732589,106.0697048
87965,-6.007708134,106.0696668
87970,-6.007683652,106.0696288
87975,-6.007659179,106.0695908
87980,-6.007634688,106.0695529
87985,-6.007610205,106.0695149
87990,-6.007585696,106.0694769
87995,-6.007561168,106.069439
88000,-6.007536623,106.069401
88005,-6.007511968,106.0693632
88010,-6.007487323,106.0693253
88015,-6.007462596,106.0692875
88020,-6.007437842,106.0692497
88025,-6.007413061,106.0692119
88030,-6.007388117,106.0691742
88035,-6.007363173,106.0691365
88040,-6.007338174,106.0690989
88045,-6.007313158,106.0690612
88050,-6.007288123,106.0690236
88055,-6.007263034,106.068986
88060,-6.007237945,106.0689484
88065,-6.007212856,106.0689109
88070,-6.007187767,106.0688733
88075,-6.007162642,106.0688357
88080,-6.007137326,106.0687983
88085,-6.00711202,106.0687609
88090,-6.007086586,106.0687235
88095,-6.007061099,106.0686862
88100,-6.00703562,106.0686489
88105,-6.007010142,106.0686115
88110,-6.006984654,106.0685742
88115,-6.006959112,106.068537
88120,-6.006933534,106.0684997
88125,-6.00690792,106.0684625
88130,-6.006882124,106.0684254
88135,-6.006856329,106.0683883
88140,-6.006830533,106.0683512
88145,-6.006804737,106.0683141
88150,-6.006778915,106.068277
88155,-6.006753019,106.0682399
88160,-6.006727124,106.0682029
88165,-6.006701075,106.068166
88170,-6.006674972,106.0681291
88175,-6.006648859,106.0680922
88180,-6.006622756,106.0680553
88185,-6.006596643,106.0680184
88190,-6.00657053,106.0679816
88195,-6.006544418,106.0679447
88200,-6.006518278,106.0679078
88205,-6.006492039,106.067871
88210,-6.00646579,106.0678342
88215,-6.006439487,106.0677975
88220,-6.006413166,106.0677608
88225,-6.006386836,106.067724
88230,-6.006360516,106.0676873
88235,-6.006334186,106.0676506
88240,-6.006307756,106.0676139
88245,-6.006281281,106.0675773
88250,-6.006254761,106.0675407
88255,-6.006228032,106.0675043
88260,-6.006201313,106.0674678
88265,-6.006174566,106.0674314
88270,-6.006147819,106.067395
88275,-6.006121064,106.0673586
88280,-6.006094308,106.0673221
88285,-6.006067543,106.0672857
88290,-6.006040588,106.0672495
88295,-6.00601357,106.0672132
88300,-6.005986542,106.067177
88305,-6.005959506,106.0671408
88310,-6.00593246,106.0671046
88315,-6.005905415,106.0670684
88320,-6.005878378,106.0670322
88325,-6.005851332,106.066996
88330,-6.005824296,106.0669598
88335,-6.00579725,106.0669236
88340,-6.005770087,106.0668875
88345,-6.005742869,106.0668514
88350,-6.005715597,106.0668153
88355,-6.005688162,106.0667794
88360,-6.005660727,106.0667435
88365,-6.005633283,106.0667076
88370,-6.005605839,106.0666717
88375,-6.005578376,106.0666358
88380,-6.00555086,106.0666
88385,-6.005523352,106.0665641
88390,-6.005495817,106.0665283
88395,-6.005468264,106.0664925
88400,-6.005440702,106.0664567
88405,-6.005413077,106.0664209
88410,-6.005385452,106.0663851
88415,-6.005357727,106.0663494
88420,-6.005329965,106.0663138
88425,-6.005302195,106.0662781
88430,-6.005274434,106.0662425
88435,-6.005246673,106.0662068
88440,-6.00521873,106.0661713
88445,-6.005190724,106.0661358
88450,-6.005162709,106.0661004
88455,-6.005134658,106.0660649
88460,-6.005106616,106.0660295
88465,-6.005078547,106.0659941
88470,-6.005050477,106.0659586
88475,-6.005022381,106.0659232
88480,-6.004994239,106.0658879
88485,-6.004966098,106.0658525
88490,-6.004937892,106.0658172
88495,-6.004909678,106.0657819
88500,-6.004881428,106.0657466
88505,-6.004853059,106.0657115
88510,-6.004824691,106.0656763
88515,-6.004796223,106.0656412
88520,-6.00476771,106.0656061
88525,-6.004739188,106.0655711
88530,-6.004710629,106.065536
88535,-6.00468208,106.065501
88540,-6.004653485,106.065466
88545,-6.004624881,106.065431
88550,-6.004596214,106.0653961
88555,-6.004567357,106.0653613
88560,-6.004538508,106.0653265
88565,-6.004509642,106.0652917
88570,-6.004480775,106.065257
88575,-6.004451909,106.0652222
88580,-6.004423042,106.0651874
88585,-6.004394176,106.0651526
88590,-6.0043652,106.065118
88595,-6.004336189,106.0650833
88600,-6.004307159,106.0650487
88605,-6.004278084,106.0650141
88610,-6.004249009,106.0649795
88615,-6.004219925,106.0649449
88620,-6.00419085,106.0649103
88625,-6.004161721,106.0648757
88630,-6.004132465,106.0648413
88635,-6.0041032,106.0648069
88640,-6.004073799,106.0647725
88645,-6.004044361,106.0647382
88650,-6.004014906,106.064704
88655,-6.00398545,106.0646697
88660,-6.003955986,106.0646354
88665,-6.003926476,106.0646012
88670,-6.003896966,106.064567
88675,-6.00386742,106.0645328
88680,-6.003837802,106.0644986
88685,-6.003808174,106.0644645
88690,-6.00377851,106.0644304
88695,-6.003748828,106.0643963
88700,-6.003719137,106.0643622
88705,-6.003689392,106.0643282
88710,-6.003659646,106.0642942
88715,-6.003629665,106.0642604
88720,-6.00359963,106.0642266
88725,-6.003569567,106.0641929
88730,-6.003539441,106.0641592
88735,-6.003509306,106.0641255
88740,-6.00347918,106.0640918
88745,-6.003449045,106.0640581
88750,-6.003418901,106.0640244
88755,-6.003388739,106.0639908
88760,-6.003358577,106.0639571
88765,-6.003328406,106.0639235
88770,-6.003298234,106.0638898
88775,-6.003268072,106.0638562
88780,-6.003237901,106.0638225
88785,-6.00320773,106.0637889
88790,-6.003177368,106.0637554
88795,-6.00314697,106.0637219
88800,-6.003116527,106.0636885
88805,-6.003086002,106.0636552
88810,-6.003055469,106.0636219
88815,-6.003024935,106.0635886
88820,-6.00299441,106.0635552
88825,-6.002963858,106.0635219
88830,-6.002933261,106.0634887
88835,-6.002902664,106.0634554
88840,-6.002871985,106.0634222
88845,-6.002841279,106.0633891
88850,-6.002810519,106.0633559
88855,-6.00277965,106.0633229
88860,-6.002748781,106.0632899
88865,-6.002717885,106.0632569
88870,-6.00268697,106.063224
88875,-6.002656047,106.063191
88880,-6.002625087,106.0631581
88885,-6.002594128,106.0631251
88890,-6.002563159,106.0630922
88895,-6.002532199,106.0630593
88900,-6.002501231,106.0630264
88905,-6.002470235,106.0629935
88910,-6.002439248,106.0629606
88915,-6.002408207,106.0629277
88920,-6.002377166,106.0628949
88925,-6.002346115,106.062862
88930,-6.002315065,106.0628292
88935,-6.002284015,106.0627964
88940,-6.002252973,106.0627635
88945,-6.002221932,106.0627307
88950,-6.002190891,106.0626978
88955,-6.002159859,106.0626649
88960,-6.002128827,106.0626321
88965,-6.002097804,106.0625992
88970,-6.00206678,106.0625664
88975,-6.002035757,106.0625335
88980,-6.002004734,106.0625006
88985,-6.001973711,106.0624677
88990,-6.001942688,106.0624349
88995,-6.001911665,106.062402
89000,-6.001880624,106.0623692
89005,-6.001849546,106.0623363
89010,-6.001818469,106.0623035
89015,-6.0017874,106.0622707
89020,-6.001756323,106.0622379
89025,-6.001725254,106.0622051
89030,-6.001694186,106.0621722
89035,-6.001663117,106.0621394
89040,-6.001632067,106.0621066
89045,-6.001601016,106.0620737
89050,-6.001569966,106.0620409
89055,-6.001538916,106.062008
89060,-6.001507865,106.0619752
89065,-6.001476851,106.0619423
89070,-6.001445846,106.0619094
89075,-6.001414841,106.0618766
89080,-6.001383827,106.0618437
89085,-6.001352822,106.0618108
89090,-6.001321817,106.0617779
89095,-6.001290812,106.061745
89100,-6.001259789,106.0617122
89105,-6.001228747,106.0616793
89110,-6.001197706,106.0616465
89115,-6.001166665,106.0616136
